Region1Beijing_PV_Central,Region2Tianjin_PV_Central,Region3Hebei_PV_Central,Region4Shanxi_PV_Central,Region5Innermongolia_PV_Central,Region6Liaoning_PV_Central,Region7Jilin_PV_Central,Region8Heilongjiang_PV_Central,Region9Shanghai_PV_Central,Region10Jiangsu_PV_Central,Region11Zhejiang_PV_Central,Region12Anhui_PV_Central,Region13Fujian_PV_Central,Region14Jiangxi_PV_Central,Region15Shandong_PV_Central,Region16Henan_PV_Central,Region17Hubei_PV_Central,Region18Hunan_PV_Central,Region19Guangdong_PV_Central,Region20Guangxi_PV_Central,Region21Hainan_PV_Central,Region22Chongqing_PV_Central,Region23Sichuan_PV_Central,Region24Guizhou_PV_Central,Region25Yunnan_PV_Central,Region26Tibet_PV_Central,Region27Shaanxi_PV_Central,Region28Gansu_PV_Central,Region29Qinghai_PV_Central,Region30Ningxia_PV_Central,Region31Xinjiang_PV_Central,Region1Beijing_PV_Distribution,Region2Tianjin_PV_Distribution,Region3Hebei_PV_Distribution,Region4Shanxi_PV_Distribution,Region5Innermongolia_PV_Distribution,Region6Liaoning_PV_Distribution,Region7Jilin_PV_Distribution,Region8Heilongjiang_PV_Distribution,Region9Shanghai_PV_Distribution,Region10Jiangsu_PV_Distribution,Region11Zhejiang_PV_Distribution,Region12Anhui_PV_Distribution,Region13Fujian_PV_Distribution,Region14Jiangxi_PV_Distribution,Region15Shandong_PV_Distribution,Region16Henan_PV_Distribution,Region17Hubei_PV_Distribution,Region18Hunan_PV_Distribution,Region19Guangdong_PV_Distribution,Region20Guangxi_PV_Distribution,Region21Hainan_PV_Distribution,Region22Chongqing_PV_Distribution,Region23Sichuan_PV_Distribution,Region24Guizhou_PV_Distribution,Region25Yunnan_PV_Distribution,Region26Tibet_PV_Distribution,Region27Shaanxi_PV_Distribution,Region28Gansu_PV_Distribution,Region29Qinghai_PV_Distribution,Region30Ningxia_PV_Distribution,Region31Xinjiang_PV_Distribution,Region1Beijing_Wind_Onshore,Region2Tianjin_Wind_Onshore,Region3Hebei_Wind_Onshore,Region4Shanxi_Wind_Onshore,Region5Innermongolia_Wind_Onshore,Region6Liaoning_Wind_Onshore,Region7Jilin_Wind_Onshore,Region8Heilongjiang_Wind_Onshore,Region9Shanghai_Wind_Onshore,Region10Jiangsu_Wind_Onshore,Region11Zhejiang_Wind_Onshore,Region12Anhui_Wind_Onshore,Region13Fujian_Wind_Onshore,Region14Jiangxi_Wind_Onshore,Region15Shandong_Wind_Onshore,Region16Henan_Wind_Onshore,Region17Hubei_Wind_Onshore,Region18Hunan_Wind_Onshore,Region19Guangdong_Wind_Onshore,Region20Guangxi_Wind_Onshore,Region21Hainan_Wind_Onshore,Region22Chongqing_Wind_Onshore,Region23Sichuan_Wind_Onshore,Region24Guizhou_Wind_Onshore,Region25Yunnan_Wind_Onshore,Region26Tibet_Wind_Onshore,Region27Shaanxi_Wind_Onshore,Region28Gansu_Wind_Onshore,Region29Qinghai_Wind_Onshore,Region30Ningxia_Wind_Onshore,Region31Xinjiang_Wind_Onshore,Region1Beijing_Wind_Offshore,Region2Tianjin_Wind_Offshore,Region3Hebei_Wind_Offshore,Region4Shanxi_Wind_Offshore,Region5Innermongolia_Wind_Offshore,Region6Liaoning_Wind_Offshore,Region7Jilin_Wind_Offshore,Region8Heilongjiang_Wind_Offshore,Region9Shanghai_Wind_Offshore,Region10Jiangsu_Wind_Offshore,Region11Zhejiang_Wind_Offshore,Region12Anhui_Wind_Offshore,Region13Fujian_Wind_Offshore,Region14Jiangxi_Wind_Offshore,Region15Shandong_Wind_Offshore,Region16Henan_Wind_Offshore,Region17Hubei_Wind_Offshore,Region18Hunan_Wind_Offshore,Region19Guangdong_Wind_Offshore,Region20Guangxi_Wind_Offshore,Region21Hainan_Wind_Offshore,Region22Chongqing_Wind_Offshore,Region23Sichuan_Wind_Offshore,Region24Guizhou_Wind_Offshore,Region25Yunnan_Wind_Offshore,Region26Tibet_Wind_Offshore,Region27Shaanxi_Wind_Offshore,Region28Gansu_Wind_Offshore,Region29Qinghai_Wind_Offshore,Region30Ningxia_Wind_Offshore,Region31Xinjiang_Wind_Offshore,Region1Beijing_Hydropower,Region2Tianjin_Hydropower,Region3Hebei_Hydropower,Region4Shanxi_Hydropower,Region5Innermongolia_Hydropower,Region6Liaoning_Hydropower,Region7Jilin_Hydropower,Region8Heilongjiang_Hydropower,Region9Shanghai_Hydropower,Region10Jiangsu_Hydropower,Region11Zhejiang_Hydropower,Region12Anhui_Hydropower,Region13Fujian_Hydropower,Region14Jiangxi_Hydropower,Region15Shandong_Hydropower,Region16Henan_Hydropower,Region17Hubei_Hydropower,Region18Hunan_Hydropower,Region19Guangdong_Hydropower,Region20Guangxi_Hydropower,Region21Hainan_Hydropower,Region22Chongqing_Hydropower,Region23Sichuan_Hydropower,Region24Guizhou_Hydropower,Region25Yunnan_Hydropower,Region26Tibet_Hydropower,Region27Shaanxi_Hydropower,Region28Gansu_Hydropower,Region29Qinghai_Hydropower,Region30Ningxia_Hydropower,Region31Xinjiang_Hydropower
0.419534855,0.408297323,0.419827417,0.408742291,0.387916078,0.511407269,0.524780222,0.496991595,0.493929567,0.450945655,0.501683549,0.443888733,0.466462279,0.375412246,0.444008895,0.323946397,0.296001577,0.305861495,0.417885951,0.357476025,0.098265343,0.226713523,0.290863355,0.188853058,0.13700319,0.149109042,0.260090328,0.117473827,0.121540959,0.22831783,0,0.314651141,0.285808126,0.306224142,0,0,0.442842692,0,0,0.370447175,0.363890897,0.385977307,0.357659481,0.375135732,0.356744327,0.304641469,0.203266632,0.22970604,0.306941729,0.297854742,0.260568868,0.105807704,0.192697197,0,0.123191941,0.135077277,0.068966843,0,0,0,0,0,0.323735522,0.078654548,0.240805265,0.075152447,0.205267019,0.154183519,0.172699301,0.323420581,0.702222775,0.220842272,0.740707924,0.137786059,0.599819965,0.37175248,0.307352782,0.027679721,0.262047392,0.735069734,0.848771692,0.702612108,0.819027752,0.432848526,0.227459671,0.328241961,0.286971637,0.632030196,0.124276978,0.054303533,0.003986254,0.118770188,0.337810379,0,0.099420952,0.083558483,0,0,0.779754571,0,0,0.847458087,0.78460516,0.847734109,0,0.847889252,0,0.848619843,0,0,0,0.849328147,0.849328147,0.847458087,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0.549142814,0.529356143,0.567308714,0.558734011,0.545808344,0.617974931,0.626776707,0.598447907,0.582733921,0.552242805,0.59892323,0.55314308,0.565737139,0.484384809,0.551878779,0.441095098,0.393314583,0.422044411,0.523747608,0.476675,0.168483214,0.293306623,0.454097145,0.278522403,0.233979994,0.332629701,0.404069112,0.248533662,0.236708442,0.375038232,0.024858315,0.411857111,0.3705493,0.414557416,0,0,0.513908724,0,0,0.43705044,0.434452283,0.462738546,0.443893667,0.453739581,0.439791061,0.392934502,0.304437989,0.311297592,0.396543206,0.382955609,0.36345043,0.142341813,0.249298601,0,0.211439761,0.237161676,0.161463107,0,0,0,0,0,0.192120041,0.078129762,0.1559759,0.071899415,0.165285483,0.163608827,0.182376536,0.346837303,0.68855994,0.221142403,0.747512115,0.1314069,0.633224197,0.497409637,0.376715041,0.027391345,0.225853507,0.79672854,0.85,0.672506183,0.824210772,0.448862858,0.273734256,0.254047787,0.380029379,0.734722657,0.054538671,0.026386523,0,0.034533618,0.337383005,0,0.09086601,0.085311751,0,0,0.760138133,0,0,0.85,0.792979375,0.85,0,0.85,0,0.85,0,0,0,0.846917664,0.846917664,0.85,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0.617420582,0.591836308,0.649469032,0.655536269,0.670037896,0.659514796,0.66407312,0.608463924,0.618787859,0.601286441,0.642233421,0.610586443,0.615558142,0.536907252,0.601140355,0.499425764,0.46524025,0.483746435,0.583339731,0.551951607,0.273822643,0.281215274,0.560773741,0.373618623,0.39841471,0.512441815,0.502711644,0.399070373,0.363060732,0.443101391,0.135720751,0.463065436,0.414285415,0.476995288,0,0,0.533495404,0,0,0.464090894,0.465199734,0.497673391,0.488808311,0.492511752,0.483830922,0.441082992,0.327417609,0.34926225,0.450610784,0.433792276,0.430621727,0.169604295,0.239021451,0,0.284700456,0.354888031,0.24370062,0,0,0,0,0,0.138835161,0.098354525,0.147391618,0.09221299,0.169281103,0.157201451,0.170027241,0.371551541,0.662294752,0.185339078,0.753886736,0.136423013,0.593824887,0.535904925,0.359484743,0.027230047,0.181438283,0.816930583,0.85,0.653654185,0.805329407,0.450906922,0.302037612,0.184391088,0.378576699,0.749099228,0.030343501,0,0.031532782,0.017112689,0.337234142,0,0.097140105,0.098272695,0,0,0.768741354,0,0,0.85,0.774996066,0.85,0,0.85,0,0.85,0,0,0,0.838956687,0.838956687,0.85,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0.625754221,0.596292611,0.65526433,0.690861198,0.71710782,0.636633885,0.632183492,0.53610659,0.585670582,0.596567151,0.631116048,0.613148703,0.614862177,0.540142651,0.596476326,0.497445518,0.478354097,0.46736233,0.594607364,0.581554673,0.368402652,0.302068971,0.594139421,0.429496752,0.499786601,0.626533573,0.58059987,0.471549778,0.442222479,0.407045983,0.310355937,0.469315666,0.417404828,0.49314989,0,0,0.502446672,0,0,0.439252937,0.45545031,0.490580421,0.488193932,0.490522274,0.487042391,0.448399374,0.319840105,0.34782201,0.467123969,0.448529084,0.462785906,0.183855454,0.256753244,0,0.332291644,0.494992608,0.284083933,0,0,0,0,0,0.099175503,0.118634778,0.140270114,0.105959434,0.168444145,0.148693421,0.169167459,0.395092293,0.660981788,0.15521501,0.7504294,0.141496575,0.54403127,0.514505992,0.315976217,0.021116144,0.137501649,0.820113615,0.849091105,0.648604641,0.793199958,0.388513417,0.327183653,0.13736952,0.387000226,0.700859965,0.022048853,0,0.063130809,0,0.339823664,0,0.103285046,0.104555539,0,0,0.777550224,0,0,0.849513628,0.755788363,0.85,0,0.85,0,0.85,0,0,0,0.828489345,0.828489345,0.849513628,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0.576908797,0.543996613,0.632220343,0.667064178,0.682475946,0.55124454,0.531713965,0.396216855,0.50532984,0.53934067,0.566890859,0.556831262,0.565308219,0.486342198,0.539725407,0.444599075,0.420283862,0.453219823,0.558641915,0.565484597,0.382481841,0.286461125,0.611944799,0.425955957,0.517412537,0.675553786,0.563891276,0.475060721,0.467963323,0.33168141,0.446661037,0.432681597,0.380797629,0.465377662,0,0,0.422138082,0,0,0.37899738,0.407033104,0.441877705,0.428545366,0.449108522,0.450716206,0.415387526,0.327588293,0.289896748,0.446717193,0.427517099,0.459076262,0.178741765,0.243480209,0,0.357458689,0.51664943,0.365805317,0,0,0,0,0,0.064309439,0.118312998,0.117320311,0.103794582,0.150227652,0.154328326,0.169567547,0.435471756,0.685557213,0.136989085,0.746050604,0.14661608,0.524925723,0.508706533,0.273985603,0.030278406,0.122302566,0.823386856,0.846403606,0.605644292,0.793655795,0.277771813,0.423580799,0.104776005,0.401095952,0.664476393,0,0,0.070787941,0,0.340984312,0,0.090258277,0.09799799,0,0,0.758388249,0,0,0.85,0.736430761,0.85,0,0.85,0,0.85,0,0,0,0.809030113,0.809030113,0.85,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0.454151851,0.43903224,0.51830533,0.588087456,0.529446944,0.370699195,0.29844334,0.171010707,0.39280963,0.43363324,0.45462421,0.45660376,0.47145307,0.397024505,0.433066524,0.418462362,0.330165575,0.411026046,0.479887927,0.507048812,0.292947884,0.275179288,0.585460925,0.391265064,0.492235791,0.694013542,0.480500891,0.401304509,0.438051776,0.283678022,0.461771334,0.340613888,0.307322568,0.39882985,0,0,0.275816634,0,0,0.294607223,0.322363077,0.35550523,0.338399862,0.371992662,0.372208283,0.346281586,0.346127753,0.204597967,0.393024392,0.374057635,0.421056653,0.164548588,0.23389111,0,0.347357816,0.472087256,0.494174146,0,0,0,0,0,0,0.09088185,0.090765938,0.098128474,0.120912777,0.154166892,0.169394439,0.467569011,0.710014736,0.133421213,0.748201769,0.145336281,0.543315284,0.503245986,0.237195454,0.040005534,0.115066283,0.822331618,0.847713672,0.589769813,0.811905769,0.251938466,0.540341061,0.114550669,0.437796563,0.655300886,0,0,0.108834575,0,0.342448256,0,0.083572409,0.091306224,0,0,0.749002561,0,0,0.85,0.71348203,0.85,0,0.85,0,0.85,0,0,0,0.772682145,0.772682145,0.85,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0.183628104,0.178615879,0.233831707,0.313201921,0.236292906,0.094663107,0.040559047,0.007768975,0.207054845,0.228080481,0.268310219,0.280286403,0.335760003,0.261738472,0.201482766,0.277270456,0.237085342,0.336279713,0.366506971,0.417992576,0.214080641,0.19796918,0.420224858,0.324189217,0.429350851,0.590999495,0.288650886,0.25935459,0.355211509,0.211737288,0.426900275,0.137721078,0.125031115,0.189506256,0,0,0.05444595,0,0,0.155291134,0.175901874,0.20797709,0.213964055,0.256895723,0.204416489,0.178738157,0.229969211,0.167633363,0.310918064,0.293006329,0.359752865,0.143276125,0.168265684,0,0.312749747,0.414728985,0.498764339,0,0,0,0,0,0,0.084000783,0.070816239,0.063881193,0.098940916,0.134925893,0.155755769,0.493092703,0.697816476,0.120870085,0.731622087,0.130067076,0.63524103,0.503372517,0.19438713,0.038148244,0.099895331,0.821984063,0.84905659,0.591150195,0.826023446,0.298904776,0.577194973,0.128943283,0.476470549,0.620681268,0,0,0.132698605,0,0.343558158,0,0.096460865,0.091237484,0,0,0.728871068,0,0,0.85,0.690568719,0.85,0,0.85,0,0.85,0,0,0,0.74227152,0.74227152,0.85,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0.004805227,0.007360198,0.019267882,0.049291033,0.042886842,0,0,0,0.015627639,0.023463359,0.036139539,0.050041756,0.099267795,0.088967509,0.014294747,0.065671298,0.072540069,0.138895395,0.139738725,0.201471498,0.106457625,0.079763433,0.153428911,0.162830003,0.250412295,0.330862125,0.080013532,0.120287109,0.193433707,0.06714495,0.348164929,0.00360392,0.005152139,0.022906176,0,0,0,0,0,0.011720729,0.017480024,0.025828508,0.043252674,0.068482064,0.061730231,0.023156327,0.050294045,0.074911061,0.13074043,0.120421198,0.186467404,0.085542015,0.067798918,0,0.164120149,0.244273601,0.320255137,0,0,0,0,0,0,0.066077414,0.096779537,0.044718741,0.099231243,0.114818244,0.189858893,0.511573288,0.619446433,0.084691351,0.659404592,0.099508709,0.70130209,0.480411404,0.163858557,0.028484636,0.097963699,0.826243077,0.849454324,0.595630064,0.828562908,0.404996089,0.593205091,0.155319804,0.504801223,0.674393538,0.019991004,0,0.159566064,0.016240318,0.343572105,0,0.108968682,0.10407184,0,0,0.717675645,0,0,0.85,0.66705695,0.85,0,0.85,0,0.85,0,0,0,0.741693088,0.741693088,0.85,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.35E-04,0.00033868,0.022771368,0.009755512,0.001577884,0.035080365,0.023927923,0.065857656,0.129072804,0,0.040372212,0.050857447,0.000283914,0.245525751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002076485,0.000812832,0.032696735,0.007631689,0.001341202,0,0.032331414,0.065243516,0.109902442,0,0,0,0,0,0,0.060673638,0.124915848,0.042178459,0.110457619,0.103264856,0.194862626,0.525681931,0.578746875,0.066950042,0.552144653,0.090778303,0.693688017,0.402952325,0.136053427,0.021047755,0.120442286,0.81213099,0.85,0.564631257,0.800174638,0.489307688,0.547562788,0.167965165,0.530187038,0.758864521,0,0.030294445,0.185234375,0.021970531,0.342489099,0,0.115093788,0.10407184,0,0,0.695393006,0,0,0.85,0.615255197,0.85,0,0.85,0,0.85,0,0,0,0.721499096,0.721499096,0.85,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014870205,0,0,0,0,0.122368149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005983429,0,0,0,0,0,0.080354432,0.072281143,0.147945399,0.047304241,0.130357952,0.097700645,0.190334161,0.542038757,0.566197424,0.060168538,0.53410584,0.088421116,0.653055015,0.377684763,0.11021972,0.022902611,0.135917913,0.79908814,0.85,0.554735365,0.754263331,0.60047934,0.540842038,0.179303919,0.530844386,0.812439441,0,0.058480324,0.200923832,0.018333556,0.343697275,0,0.128503375,0.110368265,0,0,0.684015084,0,0,0.849513628,0.589092568,0.849904371,0,0.85,0,0.85,0,0,0,0.721499096,0.721499096,0.849513628,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043216438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138099418,0.061058323,0.165194374,0.058076555,0.169159744,0.088513921,0.182439041,0.542233099,0.553250406,0.053923598,0.592580928,0.084401905,0.617517109,0.429118973,0.104444985,0.021116144,0.143169028,0.790004324,0.85,0.57994056,0.741846317,0.661312895,0.564291748,0.169059511,0.50170003,0.827630833,0,0.115515928,0.183774553,0,0.342991798,0,0.128586763,0.129897945,0,0,0.695393006,0,0,0.85,0.576756201,0.8487253,0,0.85,0,0.85,0,0,0,0.751287366,0.751287366,0.85,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008302606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138099418,0.066853491,0.172134877,0.064025283,0.188569976,0.079118823,0.160006191,0.501491039,0.567089119,0.042784398,0.617310906,0.076498815,0.585123169,0.469852341,0.104382038,0.045421879,0.130515646,0.784425663,0.85,0.612068085,0.747070764,0.677205285,0.589429696,0.180198722,0.465670234,0.827260997,0.021989329,0.239909871,0.131076253,0,0.338556089,0,0.121520242,0.129897945,0,0,0.683730187,0,0,0.85,0.538310063,0.846924024,0,0.85,0,0.85,0,0,0,0.800372035,0.800372035,0.85,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124554463,0.085293814,0.174712807,0.080275018,0.200449728,0.053823961,0.138414259,0.469298337,0.553841427,0.026789738,0.594468113,0.064428194,0.55303462,0.513186995,0.094896305,0.068471841,0.087940215,0.769350901,0.85,0.608337508,0.757304062,0.651884384,0.607380871,0.206023832,0.474720452,0.803744962,0.025665273,0.353824756,0.093359444,0,0.338606187,0,0.121520242,0.136906548,0,0,0.620668864,0,0,0.85,0.499814504,0.841023002,0,0.85,0,0.85,0,0,0,0.826956098,0.826956098,0.85,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110906997,0.099072666,0.179197481,0.10653695,0.209113815,0.051340205,0.119472705,0.451879902,0.540789383,0.026856878,0.508717312,0.055960649,0.52323306,0.507978579,0.099546105,0.103114047,0.078486195,0.767667361,0.85,0.58629107,0.761710641,0.697365507,0.637121752,0.195153833,0.518106221,0.756975523,0.030100564,0.435375516,0.087870648,0.031069888,0.341534945,0,0.121603193,0.136991037,0,0,0.55676763,0,0,0.85,0.499814504,0.829930007,0,0.85,0,0.847585509,0,0,0,0.839929071,0.839929071,0.85,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117778859,0.09920267,0.188567896,0.123867109,0.22252651,0.051340205,0.11565497,0.438127446,0.554726489,0.024488769,0.448884306,0.036908155,0.51859747,0.493059741,0.091221806,0.120343257,0.061643717,0.736283862,0.85,0.582255423,0.751376879,0.737639109,0.614556855,0.165803527,0.52272387,0.724095299,0.050124176,0.46814268,0.061003619,0.035822693,0.338706296,0,0.121603193,0.129982049,0,0,0.505969305,0,0,0.85,0.512559243,0.817943556,0,0.85,0,0.841686136,0,0,0,0.846607342,0.846607342,0.85,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144700762,0.099267607,0.218693172,0.136065937,0.229727494,0.051340205,0.111998149,0.420802709,0.59578554,0.020713008,0.421212668,0.018227823,0.531058696,0.473598329,0.087222127,0.124684838,0.040827998,0.72336759,0.85,0.59634347,0.749060572,0.71742924,0.592094186,0.132555535,0.515546412,0.709441447,0.063821022,0.45304418,0.05311166,0.031972517,0.335809903,0,0.128670094,0.136991037,0,0,0.480258843,0,0,0.85,0.525297356,0.800133745,0,0.85,0,0.835057392,0,0,0,0.847940991,0.847940991,0.85,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175008721,0.112563098,0.238516134,0.141827811,0.238631624,0.046485266,0.101341121,0.398762842,0.610239244,0.018799094,0.417661736,0.014328886,0.535636034,0.479010236,0.081083814,0.11433183,0.039150603,0.710393307,0.85,0.61972053,0.754526863,0.679092538,0.556844531,0.116912762,0.480198045,0.688074348,0.062310575,0.426337585,0.039655259,0.017032492,0.332906504,0,0.142469304,0.150685167,0,0,0.454359574,0,0,0.85,0.52558535,0.800521932,0,0.85,0,0.824607208,0,0,0,0.849275273,0.849275273,0.85,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167276406,0.120151421,0.23743751,0.146148096,0.243395831,0.041502734,0.0763863,0.403274359,0.596103476,0.018799094,0.421418426,0,0.548685295,0.509324272,0.077113657,0.109024421,0.033961003,0.687363001,0.85,0.652641897,0.764635397,0.651112832,0.541120643,0.110023203,0.428357895,0.666354422,0.051723576,0.407139045,0.031677083,0,0.335859163,0,0.149303617,0.164484264,0,0,0.442098073,0,0,0.85,0.500090039,0.794003403,0,0.85,0,0.812978258,0,0,0,0.85,0.85,0.85,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
